Title,URL,Views,UploadDate,Comments,FirstTag
TOP 10 Nintendo Switch Games You Could Play FOREVER!,https://www.youtube.com/watch?v=0VUGBQWGxFU&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,57K views,4 months ago
When Nintendo Games Were on Atari,https://www.youtube.com/watch?v=BjRuV52Jk78&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,1.2M views,3 years ago
Metroid Prime 4: Beyond – Nintendo Direct 9.12.2025,https://www.youtube.com/watch?v=kJNCNswbdG0&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,745K views,2 months ago
My Top 10 Best Nintendo Switch Games of All Time,https://www.youtube.com/watch?v=vCJhsLQFwDs&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,546K views,10 months ago
Nintendo Switch 2 Launch Window Report Card - Next-Gen Console Watch,https://www.youtube.com/watch?v=Vm4QFhCDCDw&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,35K views,16 hours ago
TOP 10 Best Nintendo Switch Games You Can PLAY RIGHT NOW,https://www.youtube.com/watch?v=o3XpInOog3A&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,571K views,1 year ago
Top 15 Nintendo Games for All Ages | What's your favorite ?,https://www.youtube.com/watch?v=Obluu_jV9zQ&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,78K views,9 months ago
Mario Kart World – Nintendo Direct | Nintendo Switch 2,https://www.youtube.com/watch?v=3pE23YTYEZM&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,5.5M views,8 months ago
Mario Kart 8 Deluxe - All New DLC Courses (DLC Booster Pack 1),https://www.youtube.com/watch?v=J0xw8S5PpCg&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,17M views,3 years ago
Nintendo Classics: Top 66 Super NES Games on Nintendo Switch Online (According to the Critics),https://www.youtube.com/watch?v=ysoC4sJG-JI&pp=ygUOTmludGVuZG8gR2FtZXPSBwkJJQoBhyohjO8%3D,,8.3K views,5 months ago
BEST 20 Perfect 10/10 Nintendo Switch Games You Must Play Before You Die,https://www.youtube.com/watch?v=4jalQqma2AQ&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,303K views,2 months ago
TOP 20 PERFECT 10/10 Nintendo Switch Games,https://www.youtube.com/watch?v=zWvLcroy8QU&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,113K views,1 month ago
Ranking EVERY Nintendo Switch Game,https://www.youtube.com/watch?v=OMCGDf_4tbQ&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,841K views,5 months ago
Which Super Mario Game Is THE BEST On the Nintendo Switch? (Ranking EVERY Game 2025 Edition),https://www.youtube.com/watch?v=dJ37iKgO6vE&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,13K views,10 months ago
I Played EVERY Five Nights at Freddy's Game On Nintendo Switch 2,https://www.youtube.com/watch?v=8kcsbb1CmZI&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,11K views,14 hours ago
TOP 10 Best Nintendo Switch Open World Games You Need To Play At Least Once,https://www.youtube.com/watch?v=X7HZofc7xjc&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,1.4M views,2 years ago
The 10 Best Metroid Games Ever Made,https://www.youtube.com/watch?v=OQ0scFKUwqI&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,67K views,6 days ago
Metroid Prime 4: Beyond – Nintendo Switch 2 Edition — Overview Trailer,https://www.youtube.com/watch?v=7mBR0H1F5hs&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,991K views,3 weeks ago
"Mario Kart 8 Deluxe: Every Character, Every Race, Every Cup!",https://www.youtube.com/watch?v=nOptFCFK8E4&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,5.1M views,1 year ago
Donkey Kong Bananza – Overview Trailer – Nintendo Switch 2,https://www.youtube.com/watch?v=Mjq-2Fwb730&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,1M views,5 months ago
Top 10 Mario Nintendo Switch Games | What's your Favorite?,https://www.youtube.com/watch?v=OhRk53Hv8FI&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,5.4M views,3 years ago
IGN’s Top 25 Nintendo Games + Metroid Prime 4: Beyond Preview - NVC 788,https://www.youtube.com/watch?v=LBE32FUu_P8&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,25K views,3 weeks ago
My Nintendo Games Collection | Can you count ?,https://www.youtube.com/watch?v=CSxEjJsUU9w&pp=ygUOTmludGVuZG8gR2FtZXPSBwkJJQoBhyohjO8%3D,,100K views,1 year ago
Super Mario Odyssey - Full Game Walkthrough,https://www.youtube.com/watch?v=sgHDIUxR23E&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,62M views,5 years ago
Donkey Kong Bananza Direct 6.18.2025,https://www.youtube.com/watch?v=YVUidGTR8xg&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,4.4M views,Streamed 5 months ago
Stay connected with family and friends with Animal Crossing: New Horizons on Nintendo Switch,https://www.youtube.com/watch?v=2mzAjK0S8G4&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,5.1M views,4 years ago
Top 15 Mario Nintendo Switch Games | What's your Favorite?,https://www.youtube.com/watch?v=ZVkZWWt8Xsc&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,1.7M views,1 year ago
Mario Kart 8 Deluxe | Nintendo Switch Lite | Unboxing and Gameplay,https://www.youtube.com/watch?v=bFvmYkrmaHY&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,2.4M views,5 years ago
"Evolution of Nintendo Consoles, Games & Graphics (1977 - 2025)",https://www.youtube.com/watch?v=cjKnZG2-55A&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,544K views,10 months ago
Metroid Prime 4: Beyond – Nintendo Switch 2 Edition – Survive,https://www.youtube.com/watch?v=3fN5zFkeA4A&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,995K views,1 month ago
Top 100 Best Nintendo Switch Games of All Time | Best Nintendo Switch Games (no commentary),https://www.youtube.com/watch?v=OxqTqd1f_ao&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,570K views,1 year ago
Unexplained Creepy Mario Mysteries,https://www.youtube.com/watch?v=estC83P1m1M&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,5.6M views,2 years ago
Donkey Kong Country Returns HD — Overview Trailer — Nintendo Switch,https://www.youtube.com/watch?v=aHYL0-4XrUk&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,890K views,11 months ago
Unboxing Nintendo Switch 2 + Mario Kart World Bundle | Setup | Gameplay,https://www.youtube.com/watch?v=x5hy81g-sKo&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,230K views,5 months ago
BEST 20 Perfect 10/10 Switch Games - 2025 Update,https://www.youtube.com/watch?v=fuiNA00lF8o&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,472K views,7 months ago
"The Top 10 BEST Nintendo Switch Games, EVER.",https://www.youtube.com/watch?v=EBX4S9Y_jxA&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,1.2M views,9 months ago
Nintendo Classics: Top 66 Super NES Games on Nintendo Switch Online (According to the Critics),https://www.youtube.com/watch?v=ysoC4sJG-JI&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,8.3K views,5 months ago
Ranking EVERY Mainline Nintendo Switch Pokémon Games,https://www.youtube.com/watch?v=OQpv8_8Xzyo&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,266K views,1 year ago
The Top 20 Switch & Switch 2 Games Of 2025!,https://www.youtube.com/watch?v=oJOla_wrFhY&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,2.2K views,13 hours ago
Super Mario Odyssey | Nintendo Switch 2 | Gameplay,https://www.youtube.com/watch?v=60oJMJCk7rE&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,61K views,4 months ago
Top 10 BEST Nintendo Switch Games to Buy Before RARE & EXPENSIVE!! 😱 2025 | Vol. 3,https://www.youtube.com/watch?v=usJkqbRvzjI&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,1.6K views,15 hours ago
my nintendo switch collection! ☁️🎮 💫 *ultimate guide to cozy gaming*,https://www.youtube.com/watch?v=J9WxCcaFtPY&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,472K views,1 year ago
Nintendo Switch 2 – Overview Trailer,https://www.youtube.com/watch?v=9flte56erE8&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,5.6M views,8 months ago
TOP 15 NEW and UPCOMING Games on Nintendo Switch,https://www.youtube.com/watch?v=v5O-MeNtoJM&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,2.1K views,18 hours ago
Donkey Kong Country - Full Game 101% Walkthrough,https://www.youtube.com/watch?v=bXHDSA35_2k&pp=ygUOTmludGVuZG8gR2FtZXPSBwkJJQoBhyohjO8%3D,,4.8M views,8 years ago
100 CUSTOM POWER UPS in Super Mario... (Mods!),https://www.youtube.com/watch?v=Yv8Ys_6bTKo&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,3.3M views,1 year ago
Pikmin 4 – Update Overview – Nintendo Switch,https://www.youtube.com/watch?v=TBtBDFzu9ZA&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,405K views,1 month ago
TOP 20 Best Nintendo Switch & Switch 2 Games – 2025 Update,https://www.youtube.com/watch?v=Q-yTyMjCbGg&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,77K views,5 months ago
10 Nintendo Switch 2 Games That Are WORTH The Price & 5 That ARE NOT!,https://www.youtube.com/watch?v=D43jo7mDTvQ&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,342K views,1 month ago
TOP 25 PERFECT 10/10 Nintendo Switch Games 2025,https://www.youtube.com/watch?v=c-qhhsHvXgs&pp=ygUOTmludGVuZG8gR2FtZXPSBwkJJQoBhyohjO8%3D,,80K views,3 months ago
Metroid Prime 4: Beyond – Announcement Trailer – Nintendo Switch,https://www.youtube.com/watch?v=mMAgmdR8jwU&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,2.8M views,1 year ago
Metroid Prime 4: Beyond – Nintendo Switch 2 Edition – Survive,https://www.youtube.com/watch?v=VhQ5Zp8wY18&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,54K views,9 days ago
Top 10 Greatest NES Games Of All Time (according to fans),https://www.youtube.com/watch?v=6nv9ycdzSMg&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,1M views,11 months ago
Super Mario Odyssey - Game Trailer - Nintendo E3 2017,https://www.youtube.com/watch?v=wGQHQc_3ycE&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,43M views,8 years ago
Tomodachi Life: Living the Dream – Nintendo Direct 9.12.2025,https://www.youtube.com/watch?v=0Fghz93zCdY&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,724K views,2 months ago
Super Mario Galaxy + Super Mario Galaxy 2 – Overview Trailer – Nintendo Switch,https://www.youtube.com/watch?v=rmwOnsJoj8M&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,930K views,2 months ago
Metroid Prime 4: Beyond – Nintendo Direct 3.27.2025,https://www.youtube.com/watch?v=nmwAhBxakw4&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,1.6M views,8 months ago
Nintendo Switch 3 – First-look trailer,https://www.youtube.com/watch?v=pAEFrdp0u-w&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,542K views,5 months ago
TOP 20 BEST Nintendo Switch Games of All Time,https://www.youtube.com/watch?v=J1YniGMP47I&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,56K views,3 months ago
Top 200 Best Nintendo Switch Games | 2025 Edition,https://www.youtube.com/watch?v=NFhM7UjkCV0&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,114K views,8 months ago
Super Mario Galaxy 1 & 2 Nintendo Switch 2 Review - Are They Worth It?,https://www.youtube.com/watch?v=ws0BZJ-l_eg&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,234K views,2 months ago
20 INCREDIBLE Games YOU NEED from the HUGE Nintendo eShop Sale! (Switch 1+2),https://www.youtube.com/watch?v=rEgWXdLe-3A&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,96K views,1 month ago
Nintendo Switch Sports - Launch Trailer - Nintendo Switch,https://www.youtube.com/watch?v=SqSMxb9txSw&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,1.6M views,3 years ago
Ranking All 57 Powerups From Every Mario Game!,https://www.youtube.com/watch?v=p6qmyANuLPg&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,3.4M views,2 years ago
Nintendo Switch 2 Games Holiday Buying Guide & What To AVOID!,https://www.youtube.com/watch?v=4vPQdifxvRE&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,131K views,3 days ago
Top 10 Most Graphically Impressive NES Games Of All Time (according to fans),https://www.youtube.com/watch?v=C7x5901o90U&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,261K views,4 months ago
My Nintendo Switch 2 Review (Doesn't Matter?),https://www.youtube.com/watch?v=-NNCca97v98&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,2.9M views,5 months ago
Nintendo Switch 2 Review - Best Worst Console Ever.,https://www.youtube.com/watch?v=haGDkJsDUMk&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,2.4M views,5 months ago
Great News for Nintendo Switch 2 Has Appeared!,https://www.youtube.com/watch?v=bIHej011E4Q&t=128s&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,22K views,2 days ago
My Entire Nintendo Switch Games Collection,https://www.youtube.com/watch?v=2DZHVZ6hbyQ&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,191K views,9 months ago
It's FINALLY Time for the Next Smash Bros Game...,https://www.youtube.com/watch?v=geO112-LLe8&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,98K views,8 days ago
Why is EVERYTHING Nintendo so EXPENSIVE?,https://www.youtube.com/watch?v=xjZr_21i4n0&pp=ygUOTmludGVuZG8gR2FtZXPSBwkJJQoBhyohjO8%3D,,426K views,2 months ago
The 100 Best Nintendo Games of All Time,https://www.youtube.com/watch?v=zLV3yc0fHe8&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,96K views,2 weeks ago
My Mario Kart Games Collection 2025,https://www.youtube.com/watch?v=RdtW8awC5ns&t=87s&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,127K views,1 month ago
TOP 25 BEST NEW Nintendo Switch Games of 2025,https://www.youtube.com/watch?v=SdBeOymuADQ&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,4.2K views,1 day ago
TOP 15 MUST PLAY Nintendo Switch & Switch 2 Games of 2025,https://www.youtube.com/watch?v=hGRep_HygEw&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,19K views,5 months ago
Why are Pokémon Games so Outdated?,https://www.youtube.com/watch?v=qeB586gLis4&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,2M views,8 months ago
TOP 15 PERFECT 10/10 Nintendo Switch Games - 2025 Update,https://www.youtube.com/watch?v=yp8YPwvKu_0&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,14K views,1 month ago
52 Games Worth BUYING from the Switch eShop SUMMER SALE!,https://www.youtube.com/watch?v=JsDgCdJY8Rc&t=185s&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,18K views,5 months ago
TOP 10 Most Popular Nintendo Switch Games to Play Right Now,https://www.youtube.com/watch?v=XJDj1IPjLkI&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,413K views,1 year ago
Super Mario Odyssey - Full Game 100% Walkthrough,https://www.youtube.com/watch?v=-2pm9yPCiRg&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,6.1M views,5 years ago
Pokémon Legends: Z-A – Nintendo Switch 2 Edition — Overview Trailer,https://www.youtube.com/watch?v=ZL4jOPorLQM&pp=ygUOTmludGVuZG8gR2FtZXPSBwkJJQoBhyohjO8%3D,,1.1M views,2 months ago
The 25 BEST FREE GAMES for Nintendo Switch [2025] 💰,https://www.youtube.com/watch?v=w2o8_96_IfY&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,1.6M views,2 years ago
The Super Mario Galaxy Movie Direct 11.12.2025,https://www.youtube.com/watch?v=yqjMaKQskW8&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,1.8M views,Streamed 3 weeks ago
Nintendo Games Collection | Can you count how many games are there ?,https://www.youtube.com/watch?v=YmWqjyW5aM8&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,3.2M views,4 years ago
Ranking the Worst Nintendo Games,https://www.youtube.com/watch?v=b8hul-CG3Us&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,812K views,8 months ago
Great Nintendo Games With One Fatal Flaw,https://www.youtube.com/watch?v=FdyKhO3igK0&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,149K views,4 months ago
I swore I was done collecting Nintendo games...,https://www.youtube.com/watch?v=ufnAHEyKnFs&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,17K views,1 day ago
Ranking Every Switch Pokemon Game from WORST to BEST,https://www.youtube.com/watch?v=cGquzaP1RhI&pp=ygUOTmludGVuZG8gR2FtZXPSBwkJJQoBhyohjO8%3D,,460K views,5 months ago
cozy nintendo games to play this fall! 🍂🎮💫 *ultimate guide to cozy gaming*,https://www.youtube.com/watch?v=EVX48R9leME&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,21K views,2 months ago
Unboxing and Setup PXN-V9 Racing Wheel | Nintendo Switch | Gameplay,https://www.youtube.com/watch?v=iXZaV8HgOy4&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,6.9M views,2 years ago
TOP 30 PERFECT 10/10 Nintendo Switch Games,https://www.youtube.com/watch?v=KYg-5h8MjQs&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,19K views,13 days ago
Why Nintendo Is More Expensive Than Ever Now | So Expensive | Business Insider,https://www.youtube.com/watch?v=xFGuXOIKtWU&t=345s&pp=ygUOTmludGVuZG8gR2FtZXPSBwkJJQoBhyohjO8%3D,,1.2M views,5 months ago
"Ultimate NINTENDO SWITCH 2 Unboxing Review (Consoles, Pro Controller, Mario Kart World)",https://www.youtube.com/watch?v=GbdxKzq9hLA&t=770s&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,1.8M views,5 months ago
TOP 5 Best Nintendo 64 Games - Retro Bird,https://www.youtube.com/watch?v=dY9p15AlEy8&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,31K views,4 weeks ago
TOP 25 BEST Nintendo Switch Games of All Time,https://www.youtube.com/watch?v=4FIaCMm_Tao&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,71K views,4 months ago
Nintendo Switch OLED Unboxing and Setup | Metroid Dread Gameplay,https://www.youtube.com/watch?v=SYlKWA1-KvY&pp=ygUOTmludGVuZG8gR2FtZXPSBwkJJQoBhyohjO8%3D,,442K views,4 years ago
Some Really Nice Nintendo Switch 2 News Arrived Today!,https://www.youtube.com/watch?v=xxEdLi9chfk&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,6.8K views,3 days ago
The Switch 2 Gets A Surprise Sale & A Big Game Reveal Gets Teased | News Wave,https://www.youtube.com/watch?v=j4PoisMv_mw&t=845s&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,59K views,3 days ago
Top 30 Best Nintendo Switch Games | 30 Amazing Games For Nintendo Switch,https://www.youtube.com/watch?v=afag8aXCrc8&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,709K views,1 year ago
TOP 15 NEW Nintendo Switch & Switch 2 Games Coming in November 2025,https://www.youtube.com/watch?v=QlM6sI07Imk&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,61K views,1 month ago
TOP 30 NEW UPCOMING Cozy GAMES on Nintendo Switch and Switch 2,https://www.youtube.com/watch?v=BWfvW6km6GE&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,18K views,2 weeks ago
Family Game Competition 🤩 Me vs. My Mom in Nintendo Sports Games 🥰 | @playnintendo,https://www.youtube.com/watch?v=ZffRcKhBaj4&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,1.4M views,1 year ago
What Happens At The End of Endless Nintendo Games?,https://www.youtube.com/watch?v=EEHt0JdKjHM&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,2.4M views,3 years ago
BEST New Nintendo Switch 1 and 2 Games | Any WORTH it!? (December 2025 Week 1),https://www.youtube.com/watch?v=uw14-rHzw6E&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,30K views,6 days ago
Super Mario Galaxy + Super Mario Galaxy 2 — Launch Trailer — Nintendo Switch,https://www.youtube.com/watch?v=6qR7JU33Ao4&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,244K views,2 months ago
Nintendo Games That Just Didn't Really Need to Exist,https://www.youtube.com/watch?v=EtSnzhPbR0E&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,205K views,3 months ago
TOP 15 PERFECT 10/10 Nintendo Switch Games,https://www.youtube.com/watch?v=YiAvJnAAuLU&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,12K views,1 month ago
These Nintendo Games Allow You To Be Evil (And Reward You For It),https://www.youtube.com/watch?v=11l0HiJTR5A&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,647K views,2 years ago
Nintendo Switch 2 - 2 MONTH Review (was it worth it?),https://www.youtube.com/watch?v=CrJsnSPsdxY&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,248K views,3 months ago
TOP 50 MUST PLAY Nintendo Switch Games - 2025 UPDATE,https://www.youtube.com/watch?v=Lc2vUWCVBrg&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,7.6K views,2 weeks ago
Nintendo Makes A Surprise Acquisition & Capcom's Next Big Game Revealed Early? | News Wave,https://www.youtube.com/watch?v=-ZPoLNPxVzE&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,77K views,4 days ago
The Most Poorly Timed Nintendo Games,https://www.youtube.com/watch?v=jFcGvw9CB5E&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,1.1M views,8 months ago
Kirby and the Forgotten Land – Nintendo Switch 2 Edition + Star-Crossed World – Nintendo Direct,https://www.youtube.com/watch?v=Q5peJd37J-k&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,886K views,8 months ago
A Look Through Nintendo's BEST Games,https://www.youtube.com/watch?v=4kKBx6KQ_Zc&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,141K views,10 months ago
TOP 5 Best Super Nintendo Games - Retro Bird,https://www.youtube.com/watch?v=VhV6R6e-ugs&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,36K views,2 months ago
Super Mario Galaxy + Super Mario Galaxy 2 – Nintendo Direct 9.12.2025,https://www.youtube.com/watch?v=tTYux25TW8Q&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,789K views,2 months ago
TOP 10 BEST Nintendo Switch Games of 2025,https://www.youtube.com/watch?v=sAS8LkI3VnQ&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,8.4K views,3 weeks ago
The Legend of Zelda games – Nintendo Switch 2 Editions – Nintendo Treehouse Live | Nintendo Switch 2,https://www.youtube.com/watch?v=GWgLPC6Y1rg&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,1M views,8 months ago
Stardew Valley: Nintendo Switch 2 Edition – Nintendo Direct 9.12.2025,https://www.youtube.com/watch?v=8ac2-LRIAeU&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,141K views,2 months ago
$1 vs. $500 Nintendo Switch 2 Accessory!,https://www.youtube.com/watch?v=BJ87zu76vhs&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,1M views,3 months ago
TOP 10 BEST Nintendo Switch 2 Games You Must Play Before You Die,https://www.youtube.com/watch?v=i2NrNo5-qGI&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,25K views,2 weeks ago
Nintendo Switch 2 Next Game Releases — What to Buy?,https://www.youtube.com/watch?v=2f7b7dCrX84&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,3.2K views,1 day ago
Pokémon Legends: Z-A – Nintendo Direct 9.12.2025,https://www.youtube.com/watch?v=PPTqA10lt-c&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,966K views,2 months ago
Ranking EVERY Single Mario Game On Switch! (2023 Edition),https://www.youtube.com/watch?v=__pIINRNerQ&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,2.7M views,2 years ago
TOP 50 Nintendo Games | What's your Favorite ?,https://www.youtube.com/watch?v=DP7racGEXlg&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,249K views,3 years ago
TOP 10 BEST Nintendo Switch Games of 2025,https://www.youtube.com/watch?v=CALinnoORs4&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,5.1K views,1 month ago
Luigi's Mansion 2 HD - Full Game 100% Walkthrough,https://www.youtube.com/watch?v=E3NEuJX_GP0&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,3.7M views,1 year ago
BEST NINTENDO SWITCH 2 GAMES - Happy Console Gamer,https://www.youtube.com/watch?v=1332VHd_uY8&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,89K views,1 month ago
Pokémon Legends: Z-A – Mega Dimension – Nintendo Direct 9.12.2025,https://www.youtube.com/watch?v=ExUYVdlA6eI&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,710K views,2 months ago
TOP 15 Best Nintendo Switch Games You Can Play Forever - 2025 Update,https://www.youtube.com/watch?v=818QfFMNCJo&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,75K views,3 months ago
TOP 20 BEST OPEN WORLD GAMES on Nintendo Switch,https://www.youtube.com/watch?v=7MpZeJrOwN8&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,25K views,3 weeks ago
Super Smash Bros Ultimate | Nintendo Switch Lite | Unboxing and Gameplay,https://www.youtube.com/watch?v=bHXdGsAROAE&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,1.1M views,5 years ago
NEW Nintendo Switch 2 Updates Just Dropped!,https://www.youtube.com/watch?v=tnn1Opi_pfM&t=303s&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,31K views,4 days ago
Some Great Nintendo Switch 2 News Dropped Today!,https://www.youtube.com/watch?v=aYKdkNG103U&t=189s&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,15K views,5 days ago
Top 20 Best Nintendo Switch Games,https://www.youtube.com/watch?v=TPyo7E9E8No&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,471K views,2 years ago
Kirby and the Forgotten Land – Nintendo Switch 2 Edition + Star-Crossed World – Overview Trailer,https://www.youtube.com/watch?v=2h3bJ8tGrj4&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,794K views,4 months ago
These Nintendo Games Actually Insult The Player,https://www.youtube.com/watch?v=frupgJSPYJ0&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,520K views,2 years ago
The WORST Games in Every Nintendo Franchise!,https://www.youtube.com/watch?v=ypzO_gWodFM&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,217K views,7 months ago
TOP 25 BEST SINGLE PLAYER Games on Nintendo Switch - 2025,https://www.youtube.com/watch?v=KKWARQHThLo&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,17K views,5 days ago
TOP 20 BEST Nintendo Switch Games You Won't Regret Playing in 2025,https://www.youtube.com/watch?v=euAseypjlu0&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,5.2K views,3 days ago
10 Exciting Nintendo Switch 2 & 1 Games Coming NOVEMBER 2025,https://www.youtube.com/watch?v=aG-k-Mn-PnU&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,36K views,1 month ago
30 Hidden Gem Nintendo Switch Games That You NEED to Play!,https://www.youtube.com/watch?v=pnmJi0JFrLI&pp=ygUOTmludGVuZG8gR2FtZXM%3D,,12K views,8 days ago
